"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3669","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Fri May 01 20:36:37 UTC 2026","passed","Fri May 01 20:36:40 UTC 2026","","","",""
"","2882","Fechamento de compra pagando com Pix","Checkout","Fri May 01 20:36:40 UTC 2026","passed","Fri May 01 20:36:43 UTC 2026","","","",""
"","4473","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Fri May 01 20:36:28 UTC 2026","passed","Fri May 01 20:36:33 UTC 2026","","","",""
"","51","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Fri May 01 20:36:22 UTC 2026","passed","Fri May 01 20:36:22 UTC 2026","","","",""
"","524","Validação de Campos Obrigatórios no Checkout","Checkout","Fri May 01 20:36:46 UTC 2026","passed","Fri May 01 20:36:47 UTC 2026","","","",""
"","71","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Fri May 01 20:36:22 UTC 2026","passed","Fri May 01 20:36:22 UTC 2026","","","",""
"","4058","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Fri May 01 20:36:54 UTC 2026","passed","Fri May 01 20:36:58 UTC 2026","","","",""
"","4651","Fechamento de compra CRIANDO A CONTA","Checkout","Fri May 01 20:36:47 UTC 2026","passed","Fri May 01 20:36:51 UTC 2026","","","",""
"","2764","Fechamento de compra pagando com Boleto","Checkout","Fri May 01 20:36:43 UTC 2026","passed","Fri May 01 20:36:46 UTC 2026","","","",""
"","180","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Fri May 01 20:36:22 UTC 2026","passed","Fri May 01 20:36:22 UTC 2026","","","",""
"","527","Adicionar produto com sucesso","Home - Adicionar Produtos","Fri May 01 20:36:53 UTC 2026","passed","Fri May 01 20:36:54 UTC 2026","","","",""
"","833","Analisar carrinho vazio","Carrinho de Compras","Fri May 01 20:36:26 UTC 2026","passed","Fri May 01 20:36:27 UTC 2026","","","",""
"","3778","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Fri May 01 20:36:33 UTC 2026","passed","Fri May 01 20:36:37 UTC 2026","","","",""
"","331","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Fri May 01 20:36:24 UTC 2026","passed","Fri May 01 20:36:24 UTC 2026","","","",""
