"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6353","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Fri May 01 20:23:27 UTC 2026","passed","Fri May 01 20:23:33 UTC 2026","","","",""
"","4007","Fechamento de compra pagando com Boleto","Checkout","Fri May 01 20:23:48 UTC 2026","passed","Fri May 01 20:23:52 UTC 2026","","","",""
"","1243","Validação de Campos Obrigatórios no Checkout","Checkout","Fri May 01 20:23:52 UTC 2026","passed","Fri May 01 20:23:53 UTC 2026","","","",""
"","6018","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Fri May 01 20:24:03 UTC 2026","passed","Fri May 01 20:24:09 UTC 2026","","","",""
"","4940","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Fri May 01 20:23:33 UTC 2026","passed","Fri May 01 20:23:38 UTC 2026","","","",""
"","4265","Fechamento de compra pagando com Pix","Checkout","Fri May 01 20:23:43 UTC 2026","passed","Fri May 01 20:23:48 UTC 2026","","","",""
"","5940","Fechamento de compra CRIANDO A CONTA","Checkout","Fri May 01 20:23:53 UTC 2026","passed","Fri May 01 20:23:59 UTC 2026","","","",""
"","4863","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Fri May 01 20:23:38 UTC 2026","passed","Fri May 01 20:23:43 UTC 2026","","","",""
"","175","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Fri May 01 20:23:16 UTC 2026","passed","Fri May 01 20:23:16 UTC 2026","","","",""
"","1498","Adicionar produto com sucesso","Home - Adicionar Produtos","Fri May 01 20:24:01 UTC 2026","passed","Fri May 01 20:24:03 UTC 2026","","","",""
"","226","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Fri May 01 20:23:16 UTC 2026","passed","Fri May 01 20:23:16 UTC 2026","","","",""
"","374","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Fri May 01 20:23:15 UTC 2026","passed","Fri May 01 20:23:16 UTC 2026","","","",""
"","872","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Fri May 01 20:23:18 UTC 2026","passed","Fri May 01 20:23:19 UTC 2026","","","",""
"","2370","Analisar carrinho vazio","Carrinho de Compras","Fri May 01 20:23:22 UTC 2026","passed","Fri May 01 20:23:24 UTC 2026","","","",""
