"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3672","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Thu Apr 23 15:05:54 UTC 2026","passed","Thu Apr 23 15:05:58 UTC 2026","","","",""
"","57","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Thu Apr 23 15:05:36 UTC 2026","passed","Thu Apr 23 15:05:36 UTC 2026","","","",""
"","335","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Thu Apr 23 15:05:41 UTC 2026","passed","Thu Apr 23 15:05:41 UTC 2026","","","",""
"","4162","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Thu Apr 23 15:05:46 UTC 2026","passed","Thu Apr 23 15:05:50 UTC 2026","","","",""
"","4685","Fechamento de compra CRIANDO A CONTA","Checkout","Thu Apr 23 15:06:04 UTC 2026","passed","Thu Apr 23 15:06:09 UTC 2026","","","",""
"","189","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Thu Apr 23 15:05:36 UTC 2026","passed","Thu Apr 23 15:05:36 UTC 2026","","","",""
"","4295","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Thu Apr 23 15:06:11 UTC 2026","passed","Thu Apr 23 15:06:16 UTC 2026","","","",""
"","53","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Thu Apr 23 15:05:36 UTC 2026","passed","Thu Apr 23 15:05:36 UTC 2026","","","",""
"","564","Adicionar produto com sucesso","Home - Adicionar Produtos","Thu Apr 23 15:06:11 UTC 2026","passed","Thu Apr 23 15:06:11 UTC 2026","","","",""
"","559","Validação de Campos Obrigatórios no Checkout","Checkout","Thu Apr 23 15:06:04 UTC 2026","passed","Thu Apr 23 15:06:04 UTC 2026","","","",""
"","2939","Fechamento de compra pagando com Boleto","Checkout","Thu Apr 23 15:06:01 UTC 2026","passed","Thu Apr 23 15:06:04 UTC 2026","","","",""
"","2960","Fechamento de compra pagando com Pix","Checkout","Thu Apr 23 15:05:58 UTC 2026","passed","Thu Apr 23 15:06:01 UTC 2026","","","",""
"","3897","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Thu Apr 23 15:05:50 UTC 2026","passed","Thu Apr 23 15:05:54 UTC 2026","","","",""
"","898","Analisar carrinho vazio","Carrinho de Compras","Thu Apr 23 15:05:43 UTC 2026","passed","Thu Apr 23 15:05:44 UTC 2026","","","",""
