"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45","POST - Fechamento de compra","CRUD Scenarios","Tue Apr 21 03:59:28 UTC 2026","passed","Tue Apr 21 03:59:28 UTC 2026","","","",""
"","538","Adicionar produto com sucesso","Home - Adicionar Produtos","Tue Apr 21 03:59:22 UTC 2026","passed","Tue Apr 21 03:59:22 UTC 2026","","","",""
"","3029","Fechamento de compra pagando com Boleto","Checkout","Tue Apr 21 03:59:11 UTC 2026","passed","Tue Apr 21 03:59:14 UTC 2026","","","",""
"","3739","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Tue Apr 21 03:59:05 UTC 2026","passed","Tue Apr 21 03:59:08 UTC 2026","","","",""
"","27","DELETE - Limpar carrinho de compras","CRUD Scenarios","Tue Apr 21 03:59:28 UTC 2026","passed","Tue Apr 21 03:59:28 UTC 2026","","","",""
"","4042","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Tue Apr 21 03:58:57 UTC 2026","passed","Tue Apr 21 03:59:01 UTC 2026","","","",""
"","4744","Fechamento de compra CRIANDO A CONTA","Checkout","Tue Apr 21 03:59:15 UTC 2026","passed","Tue Apr 21 03:59:20 UTC 2026","","","",""
"","4417","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Tue Apr 21 03:59:22 UTC 2026","passed","Tue Apr 21 03:59:27 UTC 2026","","","",""
"","558","Validação de Campos Obrigatórios no Checkout","Checkout","Tue Apr 21 03:59:15 UTC 2026","passed","Tue Apr 21 03:59:15 UTC 2026","","","",""
"","25","GET - Visualizar carrinho de compras","CRUD Scenarios","Tue Apr 21 03:59:28 UTC 2026","passed","Tue Apr 21 03:59:28 UTC 2026","","","",""
"","3870","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Tue Apr 21 03:59:01 UTC 2026","passed","Tue Apr 21 03:59:05 UTC 2026","","","",""
"","2866","Fechamento de compra pagando com Pix","Checkout","Tue Apr 21 03:59:09 UTC 2026","passed","Tue Apr 21 03:59:11 UTC 2026","","","",""
"","722","Analisar carrinho vazio","Carrinho de Compras","Tue Apr 21 03:58:54 UTC 2026","passed","Tue Apr 21 03:58:55 UTC 2026","","","",""
