"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4315","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Tue Apr 21 04:14:05 UTC 2026","passed","Tue Apr 21 04:14:09 UTC 2026","","","",""
"","3785","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Tue Apr 21 04:13:47 UTC 2026","passed","Tue Apr 21 04:13:51 UTC 2026","","","",""
"","51","POST - Fechamento de compra","CRUD Scenarios","Tue Apr 21 04:14:11 UTC 2026","passed","Tue Apr 21 04:14:11 UTC 2026","","","",""
"","3028","Fechamento de compra pagando com Boleto","Checkout","Tue Apr 21 04:13:54 UTC 2026","passed","Tue Apr 21 04:13:57 UTC 2026","","","",""
"","615","Validação de Campos Obrigatórios no Checkout","Checkout","Tue Apr 21 04:13:57 UTC 2026","passed","Tue Apr 21 04:13:58 UTC 2026","","","",""
"","29","DELETE - Limpar carrinho de compras","CRUD Scenarios","Tue Apr 21 04:14:11 UTC 2026","passed","Tue Apr 21 04:14:11 UTC 2026","","","",""
"","26","GET - Visualizar carrinho de compras","CRUD Scenarios","Tue Apr 21 04:14:11 UTC 2026","passed","Tue Apr 21 04:14:11 UTC 2026","","","",""
"","4168","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Tue Apr 21 04:13:39 UTC 2026","passed","Tue Apr 21 04:13:43 UTC 2026","","","",""
"","2950","Fechamento de compra pagando com Pix","Checkout","Tue Apr 21 04:13:51 UTC 2026","passed","Tue Apr 21 04:13:54 UTC 2026","","","",""
"","3951","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Tue Apr 21 04:13:43 UTC 2026","passed","Tue Apr 21 04:13:47 UTC 2026","","","",""
"","4864","Fechamento de compra CRIANDO A CONTA","Checkout","Tue Apr 21 04:13:58 UTC 2026","passed","Tue Apr 21 04:14:03 UTC 2026","","","",""
"","824","Analisar carrinho vazio","Carrinho de Compras","Tue Apr 21 04:13:36 UTC 2026","passed","Tue Apr 21 04:13:37 UTC 2026","","","",""
"","612","Adicionar produto com sucesso","Home - Adicionar Produtos","Tue Apr 21 04:14:05 UTC 2026","passed","Tue Apr 21 04:14:05 UTC 2026","","","",""
