"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4459","Fechamento de compra pagando com Pix","Checkout","Thu Apr 23 19:29:41 UTC 2026","passed","Thu Apr 23 19:29:45 UTC 2026","","","",""
"","2427","Analisar carrinho vazio","Carrinho de Compras","Thu Apr 23 19:29:18 UTC 2026","passed","Thu Apr 23 19:29:20 UTC 2026","","","",""
"","5328","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Thu Apr 23 19:29:35 UTC 2026","passed","Thu Apr 23 19:29:41 UTC 2026","","","",""
"","6487","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Thu Apr 23 19:29:23 UTC 2026","passed","Thu Apr 23 19:29:29 UTC 2026","","","",""
"","406","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Thu Apr 23 19:29:11 UTC 2026","passed","Thu Apr 23 19:29:11 UTC 2026","","","",""
"","6689","Fechamento de compra CRIANDO A CONTA","Checkout","Thu Apr 23 19:29:52 UTC 2026","passed","Thu Apr 23 19:29:58 UTC 2026","","","",""
"","185","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Thu Apr 23 19:29:12 UTC 2026","passed","Thu Apr 23 19:29:12 UTC 2026","","","",""
"","960","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Thu Apr 23 19:29:14 UTC 2026","passed","Thu Apr 23 19:29:15 UTC 2026","","","",""
"","5448","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Thu Apr 23 19:29:30 UTC 2026","passed","Thu Apr 23 19:29:35 UTC 2026","","","",""
"","234","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Thu Apr 23 19:29:12 UTC 2026","passed","Thu Apr 23 19:29:12 UTC 2026","","","",""
"","5807","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Thu Apr 23 19:30:02 UTC 2026","passed","Thu Apr 23 19:30:08 UTC 2026","","","",""
"","1476","Validação de Campos Obrigatórios no Checkout","Checkout","Thu Apr 23 19:29:50 UTC 2026","passed","Thu Apr 23 19:29:52 UTC 2026","","","",""
"","1404","Adicionar produto com sucesso","Home - Adicionar Produtos","Thu Apr 23 19:30:01 UTC 2026","passed","Thu Apr 23 19:30:02 UTC 2026","","","",""
"","4417","Fechamento de compra pagando com Boleto","Checkout","Thu Apr 23 19:29:46 UTC 2026","passed","Thu Apr 23 19:29:50 UTC 2026","","","",""
