"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4056","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Sat May 02 00:01:46 UTC 2026","passed","Sat May 02 00:01:50 UTC 2026","","","",""
"","186","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Sat May 02 00:01:31 UTC 2026","passed","Sat May 02 00:01:31 UTC 2026","","","",""
"","557","Validação de Campos Obrigatórios no Checkout","Checkout","Sat May 02 00:02:00 UTC 2026","passed","Sat May 02 00:02:00 UTC 2026","","","",""
"","4308","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Sat May 02 00:01:41 UTC 2026","passed","Sat May 02 00:01:46 UTC 2026","","","",""
"","3052","Fechamento de compra pagando com Pix","Checkout","Sat May 02 00:01:54 UTC 2026","passed","Sat May 02 00:01:57 UTC 2026","","","",""
"","54","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Sat May 02 00:01:32 UTC 2026","passed","Sat May 02 00:01:32 UTC 2026","","","",""
"","2923","Fechamento de compra pagando com Boleto","Checkout","Sat May 02 00:01:57 UTC 2026","passed","Sat May 02 00:02:00 UTC 2026","","","",""
"","584","Adicionar produto com sucesso","Home - Adicionar Produtos","Sat May 02 00:02:07 UTC 2026","passed","Sat May 02 00:02:07 UTC 2026","","","",""
"","4227","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Sat May 02 00:02:07 UTC 2026","passed","Sat May 02 00:02:12 UTC 2026","","","",""
"","1073","Analisar carrinho vazio","Carrinho de Compras","Sat May 02 00:01:38 UTC 2026","passed","Sat May 02 00:01:40 UTC 2026","","","",""
"","55","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Sat May 02 00:01:31 UTC 2026","passed","Sat May 02 00:01:32 UTC 2026","","","",""
"","326","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Sat May 02 00:01:36 UTC 2026","passed","Sat May 02 00:01:37 UTC 2026","","","",""
"","4688","Fechamento de compra CRIANDO A CONTA","Checkout","Sat May 02 00:02:00 UTC 2026","passed","Sat May 02 00:02:05 UTC 2026","","","",""
"","3778","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Sat May 02 00:01:50 UTC 2026","passed","Sat May 02 00:01:54 UTC 2026","","","",""
