"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4272","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Sat May 02 00:19:32 UTC 2026","passed","Sat May 02 00:19:36 UTC 2026","","","",""
"","586","Adicionar produto com sucesso","Home - Adicionar Produtos","Sat May 02 00:19:31 UTC 2026","passed","Sat May 02 00:19:32 UTC 2026","","","",""
"","342","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Sat May 02 00:19:01 UTC 2026","passed","Sat May 02 00:19:01 UTC 2026","","","",""
"","3820","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Sat May 02 00:19:14 UTC 2026","passed","Sat May 02 00:19:18 UTC 2026","","","",""
"","4675","Fechamento de compra CRIANDO A CONTA","Checkout","Sat May 02 00:19:25 UTC 2026","passed","Sat May 02 00:19:29 UTC 2026","","","",""
"","3775","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Sat May 02 00:19:10 UTC 2026","passed","Sat May 02 00:19:14 UTC 2026","","","",""
"","3000","Fechamento de compra pagando com Pix","Checkout","Sat May 02 00:19:18 UTC 2026","passed","Sat May 02 00:19:21 UTC 2026","","","",""
"","2872","Fechamento de compra pagando com Boleto","Checkout","Sat May 02 00:19:21 UTC 2026","passed","Sat May 02 00:19:24 UTC 2026","","","",""
"","53","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Sat May 02 00:18:56 UTC 2026","passed","Sat May 02 00:18:56 UTC 2026","","","",""
"","835","Analisar carrinho vazio","Carrinho de Compras","Sat May 02 00:19:03 UTC 2026","passed","Sat May 02 00:19:04 UTC 2026","","","",""
"","605","Validação de Campos Obrigatórios no Checkout","Checkout","Sat May 02 00:19:24 UTC 2026","passed","Sat May 02 00:19:25 UTC 2026","","","",""
"","4179","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Sat May 02 00:19:06 UTC 2026","passed","Sat May 02 00:19:10 UTC 2026","","","",""
"","57","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Sat May 02 00:18:56 UTC 2026","passed","Sat May 02 00:18:56 UTC 2026","","","",""
"","185","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Sat May 02 00:18:56 UTC 2026","passed","Sat May 02 00:18:56 UTC 2026","","","",""
