"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2986","Fechamento de compra pagando com Boleto","Checkout","Tue Apr 21 00:03:48 UTC 2026","passed","Tue Apr 21 00:03:51 UTC 2026","","","",""
"","3846","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Tue Apr 21 00:03:37 UTC 2026","passed","Tue Apr 21 00:03:41 UTC 2026","","","",""
"","4781","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Tue Apr 21 00:03:32 UTC 2026","passed","Tue Apr 21 00:03:37 UTC 2026","","","",""
"","2825","Fechamento de compra pagando com Pix","Checkout","Tue Apr 21 00:03:45 UTC 2026","passed","Tue Apr 21 00:03:47 UTC 2026","","","",""
"","31","DELETE - Limpar carrinho de compras","CRUD Scenarios","Tue Apr 21 00:04:05 UTC 2026","passed","Tue Apr 21 00:04:05 UTC 2026","","","",""
"","4682","Fechamento de compra CRIANDO A CONTA","Checkout","Tue Apr 21 00:03:51 UTC 2026","passed","Tue Apr 21 00:03:56 UTC 2026","","","",""
"","585","Validação de Campos Obrigatórios no Checkout","Checkout","Tue Apr 21 00:03:51 UTC 2026","passed","Tue Apr 21 00:03:51 UTC 2026","","","",""
"","3762","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Tue Apr 21 00:03:41 UTC 2026","passed","Tue Apr 21 00:03:45 UTC 2026","","","",""
"","4404","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Tue Apr 21 00:03:59 UTC 2026","passed","Tue Apr 21 00:04:03 UTC 2026","","","",""
"","50","POST - Fechamento de compra","CRUD Scenarios","Tue Apr 21 00:04:05 UTC 2026","passed","Tue Apr 21 00:04:05 UTC 2026","","","",""
"","680","Adicionar produto com sucesso","Home - Adicionar Produtos","Tue Apr 21 00:03:58 UTC 2026","passed","Tue Apr 21 00:03:59 UTC 2026","","","",""
"","29","GET - Visualizar carrinho de compras","CRUD Scenarios","Tue Apr 21 00:04:05 UTC 2026","passed","Tue Apr 21 00:04:05 UTC 2026","","","",""
"","676","Analisar carrinho vazio","Carrinho de Compras","Tue Apr 21 00:03:29 UTC 2026","passed","Tue Apr 21 00:03:30 UTC 2026","","","",""
