"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2920","Fechamento de compra pagando com Pix","Checkout","Thu Apr 23 19:37:57 UTC 2026","passed","Thu Apr 23 19:38:00 UTC 2026","","","",""
"","3862","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Thu Apr 23 19:37:49 UTC 2026","passed","Thu Apr 23 19:37:53 UTC 2026","","","",""
"","73","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Thu Apr 23 19:37:38 UTC 2026","passed","Thu Apr 23 19:37:38 UTC 2026","","","",""
"","887","Analisar carrinho vazio","Carrinho de Compras","Thu Apr 23 19:37:42 UTC 2026","passed","Thu Apr 23 19:37:43 UTC 2026","","","",""
"","63","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Thu Apr 23 19:37:38 UTC 2026","passed","Thu Apr 23 19:37:38 UTC 2026","","","",""
"","4278","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Thu Apr 23 19:38:10 UTC 2026","passed","Thu Apr 23 19:38:15 UTC 2026","","","",""
"","192","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Thu Apr 23 19:37:38 UTC 2026","passed","Thu Apr 23 19:37:38 UTC 2026","","","",""
"","3963","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Thu Apr 23 19:37:45 UTC 2026","passed","Thu Apr 23 19:37:49 UTC 2026","","","",""
"","3826","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Thu Apr 23 19:37:53 UTC 2026","passed","Thu Apr 23 19:37:57 UTC 2026","","","",""
"","546","Validação de Campos Obrigatórios no Checkout","Checkout","Thu Apr 23 19:38:03 UTC 2026","passed","Thu Apr 23 19:38:03 UTC 2026","","","",""
"","528","Adicionar produto com sucesso","Home - Adicionar Produtos","Thu Apr 23 19:38:10 UTC 2026","passed","Thu Apr 23 19:38:10 UTC 2026","","","",""
"","316","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Thu Apr 23 19:37:40 UTC 2026","passed","Thu Apr 23 19:37:40 UTC 2026","","","",""
"","4778","Fechamento de compra CRIANDO A CONTA","Checkout","Thu Apr 23 19:38:03 UTC 2026","passed","Thu Apr 23 19:38:08 UTC 2026","","","",""
"","2997","Fechamento de compra pagando com Boleto","Checkout","Thu Apr 23 19:38:00 UTC 2026","passed","Thu Apr 23 19:38:03 UTC 2026","","","",""
