"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2813","Fechamento de compra pagando com Pix","Checkout","Sat May 02 00:22:06 UTC 2026","passed","Sat May 02 00:22:09 UTC 2026","","","",""
"","2967","Fechamento de compra pagando com Boleto","Checkout","Sat May 02 00:22:09 UTC 2026","passed","Sat May 02 00:22:12 UTC 2026","","","",""
"","4353","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Sat May 02 00:22:19 UTC 2026","passed","Sat May 02 00:22:24 UTC 2026","","","",""
"","3984","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Sat May 02 00:21:54 UTC 2026","passed","Sat May 02 00:21:58 UTC 2026","","","",""
"","190","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Sat May 02 00:21:47 UTC 2026","passed","Sat May 02 00:21:47 UTC 2026","","","",""
"","868","Analisar carrinho vazio","Carrinho de Compras","Sat May 02 00:21:51 UTC 2026","passed","Sat May 02 00:21:52 UTC 2026","","","",""
"","3803","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Sat May 02 00:22:02 UTC 2026","passed","Sat May 02 00:22:06 UTC 2026","","","",""
"","4724","Fechamento de compra CRIANDO A CONTA","Checkout","Sat May 02 00:22:12 UTC 2026","passed","Sat May 02 00:22:17 UTC 2026","","","",""
"","317","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Sat May 02 00:21:49 UTC 2026","passed","Sat May 02 00:21:49 UTC 2026","","","",""
"","522","Adicionar produto com sucesso","Home - Adicionar Produtos","Sat May 02 00:22:19 UTC 2026","passed","Sat May 02 00:22:19 UTC 2026","","","",""
"","577","Validação de Campos Obrigatórios no Checkout","Checkout","Sat May 02 00:22:12 UTC 2026","passed","Sat May 02 00:22:12 UTC 2026","","","",""
"","52","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Sat May 02 00:21:47 UTC 2026","passed","Sat May 02 00:21:47 UTC 2026","","","",""
"","53","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Sat May 02 00:21:47 UTC 2026","passed","Sat May 02 00:21:47 UTC 2026","","","",""
"","3854","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Sat May 02 00:21:58 UTC 2026","passed","Sat May 02 00:22:02 UTC 2026","","","",""
