"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","783","Analisar carrinho vazio","Carrinho de Compras","Fri May 01 20:28:11 UTC 2026","passed","Fri May 01 20:28:12 UTC 2026","","","",""
"","584","Validação de Campos Obrigatórios no Checkout","Checkout","Fri May 01 20:28:31 UTC 2026","passed","Fri May 01 20:28:32 UTC 2026","","","",""
"","4653","Fechamento de compra CRIANDO A CONTA","Checkout","Fri May 01 20:28:32 UTC 2026","passed","Fri May 01 20:28:36 UTC 2026","","","",""
"","3037","Fechamento de compra pagando com Pix","Checkout","Fri May 01 20:28:25 UTC 2026","passed","Fri May 01 20:28:28 UTC 2026","","","",""
"","54","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Fri May 01 20:28:06 UTC 2026","passed","Fri May 01 20:28:06 UTC 2026","","","",""
"","2784","Fechamento de compra pagando com Boleto","Checkout","Fri May 01 20:28:28 UTC 2026","passed","Fri May 01 20:28:31 UTC 2026","","","",""
"","348","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Fri May 01 20:28:08 UTC 2026","passed","Fri May 01 20:28:09 UTC 2026","","","",""
"","4369","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Fri May 01 20:28:39 UTC 2026","passed","Fri May 01 20:28:43 UTC 2026","","","",""
"","3739","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Fri May 01 20:28:18 UTC 2026","passed","Fri May 01 20:28:21 UTC 2026","","","",""
"","3698","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Fri May 01 20:28:21 UTC 2026","passed","Fri May 01 20:28:25 UTC 2026","","","",""
"","54","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Fri May 01 20:28:06 UTC 2026","passed","Fri May 01 20:28:06 UTC 2026","","","",""
"","4051","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Fri May 01 20:28:14 UTC 2026","passed","Fri May 01 20:28:18 UTC 2026","","","",""
"","206","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Fri May 01 20:28:06 UTC 2026","passed","Fri May 01 20:28:06 UTC 2026","","","",""
"","536","Adicionar produto com sucesso","Home - Adicionar Produtos","Fri May 01 20:28:38 UTC 2026","passed","Fri May 01 20:28:39 UTC 2026","","","",""
