"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","575","Validação de Campos Obrigatórios no Checkout","Checkout","Tue Apr 21 00:23:05 UTC 2026","passed","Tue Apr 21 00:23:06 UTC 2026","","","",""
"","649","Adicionar produto com sucesso","Home - Adicionar Produtos","Tue Apr 21 00:23:12 UTC 2026","passed","Tue Apr 21 00:23:13 UTC 2026","","","",""
"","634","Analisar carrinho vazio","Carrinho de Compras","Tue Apr 21 00:22:44 UTC 2026","passed","Tue Apr 21 00:22:44 UTC 2026","","","",""
"","2925","Fechamento de compra pagando com Boleto","Checkout","Tue Apr 21 00:23:02 UTC 2026","passed","Tue Apr 21 00:23:05 UTC 2026","","","",""
"","4726","Fechamento de compra CRIANDO A CONTA","Checkout","Tue Apr 21 00:23:06 UTC 2026","passed","Tue Apr 21 00:23:10 UTC 2026","","","",""
"","4635","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Tue Apr 21 00:22:46 UTC 2026","passed","Tue Apr 21 00:22:51 UTC 2026","","","",""
"","3915","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Tue Apr 21 00:22:55 UTC 2026","passed","Tue Apr 21 00:22:59 UTC 2026","","","",""
"","3932","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Tue Apr 21 00:22:51 UTC 2026","passed","Tue Apr 21 00:22:55 UTC 2026","","","",""
"","2998","Fechamento de compra pagando com Pix","Checkout","Tue Apr 21 00:22:59 UTC 2026","passed","Tue Apr 21 00:23:02 UTC 2026","","","",""
"","28","DELETE - Limpar carrinho de compras","CRUD Scenarios","Tue Apr 21 00:23:19 UTC 2026","passed","Tue Apr 21 00:23:19 UTC 2026","","","",""
"","48","POST - Fechamento de compra","CRUD Scenarios","Tue Apr 21 00:23:19 UTC 2026","passed","Tue Apr 21 00:23:19 UTC 2026","","","",""
"","4253","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Tue Apr 21 00:23:13 UTC 2026","passed","Tue Apr 21 00:23:17 UTC 2026","","","",""
"","27","GET - Visualizar carrinho de compras","CRUD Scenarios","Tue Apr 21 00:23:19 UTC 2026","passed","Tue Apr 21 00:23:19 UTC 2026","","","",""
