"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","189","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Fri May 01 23:58:26 UTC 2026","passed","Fri May 01 23:58:26 UTC 2026","","","",""
"","58","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Fri May 01 23:58:26 UTC 2026","passed","Fri May 01 23:58:26 UTC 2026","","","",""
"","58","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Fri May 01 23:58:26 UTC 2026","passed","Fri May 01 23:58:26 UTC 2026","","","",""
"","2859","Fechamento de compra pagando com Boleto","Checkout","Fri May 01 23:58:48 UTC 2026","passed","Fri May 01 23:58:51 UTC 2026","","","",""
"","4136","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Fri May 01 23:58:33 UTC 2026","passed","Fri May 01 23:58:37 UTC 2026","","","",""
"","4165","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Fri May 01 23:58:58 UTC 2026","passed","Fri May 01 23:59:03 UTC 2026","","","",""
"","511","Validação de Campos Obrigatórios no Checkout","Checkout","Fri May 01 23:58:51 UTC 2026","passed","Fri May 01 23:58:51 UTC 2026","","","",""
"","3843","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Fri May 01 23:58:41 UTC 2026","passed","Fri May 01 23:58:45 UTC 2026","","","",""
"","4294","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Fri May 01 23:58:37 UTC 2026","passed","Fri May 01 23:58:41 UTC 2026","","","",""
"","348","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Fri May 01 23:58:28 UTC 2026","passed","Fri May 01 23:58:28 UTC 2026","","","",""
"","4660","Fechamento de compra CRIANDO A CONTA","Checkout","Fri May 01 23:58:51 UTC 2026","passed","Fri May 01 23:58:56 UTC 2026","","","",""
"","570","Adicionar produto com sucesso","Home - Adicionar Produtos","Fri May 01 23:58:58 UTC 2026","passed","Fri May 01 23:58:58 UTC 2026","","","",""
"","2910","Fechamento de compra pagando com Pix","Checkout","Fri May 01 23:58:45 UTC 2026","passed","Fri May 01 23:58:48 UTC 2026","","","",""
"","833","Analisar carrinho vazio","Carrinho de Compras","Fri May 01 23:58:30 UTC 2026","passed","Fri May 01 23:58:31 UTC 2026","","","",""
