"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4156","Fechamento de compra com múltiplas unidades do mesmo produto","Home - Adicionar Produtos","Fri May 01 20:02:03 UTC 2026","passed","Fri May 01 20:02:07 UTC 2026","","","",""
"","52","Visualizar carrinho de compras (GET)","API - Checkout e Carrinho","Fri May 01 20:01:32 UTC 2026","passed","Fri May 01 20:01:32 UTC 2026","","","",""
"","515","Validação de Campos Obrigatórios no Checkout","Checkout","Fri May 01 20:01:56 UTC 2026","passed","Fri May 01 20:01:56 UTC 2026","","","",""
"","3722","Fechamento de compra com cartão de crédito com a ""Mastercard"" não cadastrando a conta (example #2)","Checkout","Fri May 01 20:01:43 UTC 2026","passed","Fri May 01 20:01:46 UTC 2026","","","",""
"","4265","Fechamento de compra com cartão de crédito com a ""Visa"" não cadastrando a conta (example #1)","Checkout","Fri May 01 20:01:38 UTC 2026","passed","Fri May 01 20:01:43 UTC 2026","","","",""
"","49","Limpar carrinho de compras (DELETE)","API - Checkout e Carrinho","Fri May 01 20:01:32 UTC 2026","passed","Fri May 01 20:01:32 UTC 2026","","","",""
"","2840","Fechamento de compra pagando com Pix","Checkout","Fri May 01 20:01:50 UTC 2026","passed","Fri May 01 20:01:53 UTC 2026","","","",""
"","2800","Fechamento de compra pagando com Boleto","Checkout","Fri May 01 20:01:53 UTC 2026","passed","Fri May 01 20:01:56 UTC 2026","","","",""
"","201","Fechamento de compra com sucesso (POST)","API - Checkout e Carrinho","Fri May 01 20:01:31 UTC 2026","passed","Fri May 01 20:01:32 UTC 2026","","","",""
"","3803","Fechamento de compra com cartão de crédito com a ""Amex"" não cadastrando a conta (example #3)","Checkout","Fri May 01 20:01:46 UTC 2026","passed","Fri May 01 20:01:50 UTC 2026","","","",""
"","795","Analisar carrinho vazio","Carrinho de Compras","Fri May 01 20:01:36 UTC 2026","passed","Fri May 01 20:01:37 UTC 2026","","","",""
"","522","Adicionar produto com sucesso","Home - Adicionar Produtos","Fri May 01 20:02:03 UTC 2026","passed","Fri May 01 20:02:03 UTC 2026","","","",""
"","4560","Fechamento de compra CRIANDO A CONTA","Checkout","Fri May 01 20:01:56 UTC 2026","passed","Fri May 01 20:02:01 UTC 2026","","","",""
"","912","Atualizar os dados de um usuário com sucesso (PUT)","API - Gestão de Usuários","Fri May 01 20:01:33 UTC 2026","passed","Fri May 01 20:01:34 UTC 2026","","","",""
